matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
TS_b,140,2142,1,0,r,1,2002,0.065359,0,1,138,2,98.571,6,134,4.286,140,0,100,3.24736,3.292704,4.261568,3.272864,2.2568,2.220992,3.332512,0.986229,0.762011,0.992207,1.438922,1.462121,0.974448,0,0.0000000314318,0.0000000314084,3.72499E-10,0.0000000314318,0.0000000314318,0.0000000314318,3.896768,0.833347,0.00000373464
extr1b_A_17,11404,2836,2836,0,r,1,0,4.021157,1,10,10624,780,93.16,10390,1014,91.108,10257,1147,89.942,12.76448,14.50688,16.478752,15.25152,14.278144,14.199616,15.350816,0.879891,0.774602,0.836932,0.893987,0.898931,0.831518,0,0.0000000267176,1.10252E-10,1.45798E-11,0.00000000880096,0.00000000880096,0.00000000880096,8.549568,1.492997,0.00000557667
adder_dcop_56,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7869,3377,69.972,3318,7928,29.504,19.405249,22.957632,24.258177,23.189152,22.470753,19.681185,23.612032,0.845264,0.799947,0.836824,0.863578,0.98598,0.821837,0,0.000000022181,0.00000000207903,5.28053E-12,0.0000000220225,0.0000000220225,0.0000000220225,15.5576,1.247316,0.0000038796
adder_dcop_07,11226,1813,1813,0,r,1,0,6.191947,1,1310,11204,22,99.804,7000,4226,62.355,2566,8660,22.858,19.407904,22.960863,24.494848,23.13184,22.336832,19.618784,23.542561,0.84526,0.792326,0.839013,0.868874,0.989251,0.824375,0,0.0000000199932,0.0000000019594,2.7711E-11,0.0000000108241,0.0000000108241,0.0000000108241,14.67648,1.322381,0.0000196936
scagr7-2c_A_2,2285,623,887,0,r,1,0,3.667737,1,10,551,1734,24.114,0,2285,0,1,2284,0.044,3.24816,3.659616,4.924512,3.268512,3.301856,3.278816,3.280512,0.887569,0.65959,0.993773,0.983738,0.99065,0.990138,0,0.0000000388349,0.00000000431148,0,2.57621E-12,2.57621E-12,2.57621E-12,3.52912,0.920388,0.00000675187
cavity11,76367,2597,2597,0,r,1,0,29.405853,1,62,71125,5242,93.136,35888,40479,46.994,8341,68026,10.922,56.645248,64.519264,68.683136,63.975842,57.875713,57.625408,60.922112,0.877959,0.824733,0.885416,0.97874,0.982991,0.929798,0,0.0000000453705,0.00000000970962,3.60709E-10,0.00000000141668,0.00000000141668,0.00000000141668,31.02928,1.825542,0.00000879292
scrs8-2b,7367,1820,3499,0,r,1,0,4.047802,1,15,2059,5308,27.949,774,6593,10.506,12,7355,0.163,8.796608,9.807008,10.483552,9.76048,8.769024,8.810336,8.92448,0.896972,0.839087,0.901247,1.003146,0.998442,0.985672,0,0.0000000353462,0.00000000187162,2.38296E-10,6.09614E-11,6.09614E-11,6.09614E-11,6.998048,1.257009,0.00000885697
c-18,15145,2169,2169,1,r,1,0,6.98248,2,170,9181,5964,60.621,14813,332,97.808,15007,138,99.089,12.249152,14.223968,15.038816,14.93264,15.11552,15.009152,14.454272,0.861163,0.814502,0.820294,0.810369,0.816112,0.847442,0,0.0000000447454,1.79494E-12,1.20482E-11,0.0000000447454,0.0000000447454,0.0000000447454,9.284192,1.319356,0.00000194403
wang2,19093,2903,2903,0,r,1,0,6.576989,4,7,19061,32,99.832,3908,15185,20.468,0,19093,0,12.14272,13.143008,13.700736,15.199008,11.998144,12.038464,12.428896,0.923892,0.886282,0.798915,1.01205,1.00866,0.976975,0,0.0000000483708,0.000000039256,5.45479E-10,0,0,0,9.145376,1.327744,0.00000744152
plantstexture_10NN,21204,1599,1599,1,r,1,0,13.260788,10,36,21204,0,100,24,21180,0.113,0,21204,0,16.370144,18.418976,19.050753,16.986944,16.323168,16.278976,16.642591,0.888765,0.859291,0.96369,1.002878,1.0056,0.983629,0,0.000000046566,0.000000046566,8.6044E-11,0,0,0,10.24608,1.597698,0.00000806075
reorientation_5,35590,2904,2904,1,r,1,0,12.25551,1,2728,27540,8050,77.381,35263,327,99.081,35590,0,100,32.668159,39.391487,40.578655,40.625278,38.834751,38.632641,39.4464,0.82932,0.805058,0.804134,0.841209,0.84561,0.828166,0,0.0000000384389,3.35917E-14,3.9708E-12,0.0000000384389,0.0000000384389,0.0000000384389,20.517759,1.592189,0.00000229885
freeFlyingRobot_3,12922,1718,1718,1,r,1,0,7.521537,1,345,6005,6917,46.471,12564,358,97.23,12858,64,99.505,11.375744,13.527872,14.56576,14.178304,13.593472,13.609184,13.716064,0.840912,0.780992,0.802335,0.836853,0.835887,0.829374,0,0.0000000339376,1.55154E-14,1.84038E-11,0.0000000336873,0.0000000336873,0.0000000336873,8.183456,1.39009,0.00000591551
extr1b_A_06,10966,2836,2836,0,r,1,0,3.866714,1,9,3791,7175,34.57,10281,685,93.753,9777,1189,89.157,7.420544,8.896128,9.508608,9.502528,8.897984,8.850272,9.956512,0.834132,0.780403,0.780902,0.833958,0.838454,0.745296,0,0.0000000480386,2.18329E-13,1.27224E-11,0.00000000106993,0.00000000106993,0.00000000106993,6.25296,1.186725,0.0000054225
extr1b_A_03,10965,2836,2836,0,r,1,0,3.866361,1,9,3771,7194,34.391,10280,685,93.753,9776,1189,89.156,7.434816,8.929984,10.130752,9.497088,8.904768,8.757888,9.991104,0.832568,0.733886,0.782852,0.834925,0.848928,0.744144,0,0.0000000357115,2.0077E-13,1.39137E-11,0.00000000114227,0.00000000114227,0.00000000114227,6.378624,1.165583,0.00000641645
lp_pilot,44375,1441,4860,0,r,1,0,30.794587,1,264,33741,10634,76.036,23430,20945,52.8,6033,38342,13.595,32.510559,37.121407,39.495201,37.82291,33.329727,33.125824,33.853729,0.87579,0.823152,0.859547,0.975422,0.981426,0.960324,0,0.0000000399738,0.00000000253536,1.60949E-10,2.41116E-10,2.41116E-10,2.41116E-10,18.065088,1.799635,0.0000108743
well1850,8758,1850,712,0,r,1,0,4.734054,3,5,8751,7,99.92,859,7899,9.808,0,8758,0,8.396928,9.2496,9.52192,10.105088,8.415488,8.473056,8.652032,0.907815,0.881852,0.83096,0.997794,0.991015,0.970515,0,0.0000000400846,0.000000039935,4.78933E-10,0,0,0,6.979936,1.203009,0.00000722078
qh882,3354,882,882,0,r,1,0,3.802721,1,12,122,3232,3.637,3240,114,96.601,3330,24,99.284,3.366688,3.845184,4.750112,3.822912,3.897728,3.844672,3.852192,0.87556,0.70876,0.880661,0.863757,0.875676,0.873967,0,0.0000000608416,1.23338E-20,1.5264E-11,0.0000000607175,0.0000000607175,0.0000000607175,3.75488,0.896617,0.00000376828
M20PI_n_E,1063,1182,1182,1,r,1,119,0.899323,0,1,1063,0,100,601,462,56.538,1063,0,100,2.607392,2.774656,2.780416,2.7816,2.78032,2.774752,2.756192,0.939717,0.93777,0.937371,0.937803,0.939685,0.946013,0,0.0000000343087,0.0000000343087,1.87286E-10,0.0000000343087,0.0000000343087,0.0000000343087,3.2296,0.807342,0.00000373695
dwb512,2500,512,512,0,r,1,0,4.882812,3,8,2500,0,100,1092,1408,43.68,536,1964,21.44,3.798112,3.869824,4.773056,4.336864,3.853088,3.824384,4.311744,0.981469,0.79574,0.875774,0.985732,0.99313,0.880876,0,0.0000000406991,0.0000000406991,4.44914E-10,0.0000000176458,0.0000000176458,0.0000000176458,3.780544,1.004647,0.0000072387
adder_dcop_65,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.416992,22.967009,23.48608,23.193249,22.455423,19.694784,23.598656,0.84543,0.826745,0.837183,0.864691,0.985895,0.822801,0,0.0000000325149,0.0000000102694,6.88035E-12,0.0000000269695,0.0000000269695,0.0000000269695,15.542912,1.249251,0.0000022431
plddb_A_03,10764,3069,5049,0,r,1,0,3.507331,1,9,2475,8289,22.993,2475,8289,22.993,1107,9657,10.284,7.8808,9.8296,10.975744,10.975968,7.875744,7.850752,9.588704,0.801742,0.71802,0.718005,1.000642,1.003827,0.821884,0,0.0000000420609,9.42992E-11,9.42992E-11,3.19087E-10,3.19087E-10,3.19087E-10,6.750464,1.167446,0.00000632923
plddb_A_01,10762,3069,5049,0,r,1,0,3.50668,1,9,2475,8287,22.998,2475,8287,22.998,1107,9655,10.286,7.87328,9.810816,11.93184,10.942048,7.8688,7.859424,9.524864,0.80251,0.659855,0.719544,1.000569,1.001763,0.826603,0,0.0000000388469,1.05145E-10,1.05145E-10,3.16837E-10,3.16837E-10,3.16837E-10,6.722048,1.171262,0.00000641551
adder_dcop_29,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7845,3401,69.758,3275,7971,29.121,19.403233,22.980896,23.465696,23.209633,22.503489,19.684256,23.625536,0.84432,0.826876,0.835999,0.862232,0.985723,0.821282,0,0.0000000261322,0.00000000172009,1.1343E-11,0.0000000216336,0.0000000216336,0.0000000216336,15.518304,1.250345,0.0000026848
adder_dcop_43,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7855,3391,69.847,3305,7941,29.388,19.407232,22.982113,24.242785,23.210367,22.484447,19.703392,23.622561,0.844449,0.800536,0.836145,0.86314,0.984969,0.821555,0,0.0000000301789,0.00000000176919,3.73222E-12,0.0000000289558,0.0000000289558,0.0000000289558,15.565856,1.246782,0.00000419113
plddb_A_06,10767,3069,5049,0,r,1,0,3.508309,1,9,2475,8292,22.987,2475,8292,22.987,1107,9660,10.281,7.887232,9.764224,10.962336,10.924992,7.855104,7.866784,9.532416,0.807768,0.719485,0.721944,1.00409,1.002599,0.827412,0,0.0000000386218,9.09659E-11,9.09659E-11,2.89085E-10,2.89085E-10,2.89085E-10,6.740832,1.170068,0.00000721255
ex13,75628,2568,2568,1,r,1,0,29.450156,10,50,229,75399,0.303,23857,51771,31.545,2333,73295,3.085,53.367809,59.53651,55.741985,62.940098,53.680031,53.999233,55.253922,0.896388,0.957408,0.847914,0.994184,0.988307,0.965865,0,0.0000000336093,5.20406E-15,2.9144E-10,4.40637E-11,4.40637E-11,4.40637E-11,29.058657,1.836555,0.00000946599
bp_600,4172,822,822,0,r,1,0,5.075426,1,302,1322,2850,31.687,1003,3169,24.041,516,3656,12.368,6.170336,7.551584,7.426144,7.200576,7.350464,6.832128,6.936736,0.817092,0.830894,0.856923,0.839448,0.903135,0.889516,0,0.0000000482264,7.05964E-10,4.31858E-10,5.50615E-10,5.50615E-10,5.50615E-10,5.529472,1.1159,0.000010891
S20PI_n1_E,1028,1028,1028,1,r,1,0,1,1,1,1028,0,100,612,416,59.533,1028,0,100,2.377664,2.68464,3.784768,2.777056,2.7776,2.741664,2.764,0.885655,0.628219,0.856182,0.856014,0.867234,0.860226,0,0.0000000282612,0.0000000282612,2.09911E-10,0.0000000282612,0.0000000282612,0.0000000282612,2.280768,1.042484,0.00000366171
msc01440,46270,1440,1440,1,r,1,0,32.131944,12,45,10488,35782,22.667,31572,14698,68.234,0,46270,0,31.734337,35.690849,36.718689,37.259106,31.984896,31.825888,32.492897,0.889145,0.864256,0.85172,0.992166,0.997123,0.976655,0,0.000000044336,2.17865E-14,3.36031E-10,0,0,0,18.00992,1.762048,0.00000904516
extr1b_A_44,9052,2836,2836,0,r,1,0,3.191819,1,10,3512,5540,38.798,8563,489,94.598,8396,656,92.753,7.160544,8.400512,10.585216,8.58096,8.286528,8.007936,9.008896,0.852394,0.676467,0.834469,0.864119,0.894181,0.79483,0,0.0000000468762,2.00871E-12,7.76455E-11,0.00000000124666,0.00000000124666,0.00000000124666,5.353056,1.337655,0.00000668979
adder_dcop_34,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7809,3437,69.438,3249,7997,28.89,19.419231,22.999168,24.333759,23.181984,22.55088,19.684,23.623072,0.844345,0.798037,0.837686,0.86113,0.986549,0.822045,0,0.0000000215471,0.00000000186299,6.50857E-12,0.0000000146327,0.0000000146327,0.0000000146327,16.116575,1.204923,0.00000399737
pde2961,14585,2961,2961,0,r,1,0,4.925701,3,5,5796,8789,39.739,889,13696,6.095,0,14585,0,12.34208,13.397504,16.694752,14.03648,12.2152,12.29248,12.62976,0.921222,0.739279,0.879286,1.010387,1.004035,0.977222,0,0.0000000429011,0.00000000765815,5.55076E-10,0,0,0,8.403808,1.46863,0.00000728646
extr1b_A_42,11405,2836,2836,0,r,1,0,4.021509,1,10,10720,685,93.994,10385,1020,91.057,10244,1161,89.82,12.777568,14.52208,16.316576,15.256224,14.699488,14.64176,15.28992,0.879872,0.783104,0.837531,0.869253,0.87268,0.835686,0,0.00000000723427,6.15438E-11,4.47898E-12,0.00000000170266,0.00000000170266,0.00000000170266,9.385472,1.36142,0.00000761609
l30,52070,2701,16281,0,r,1,0,19.278045,16,32,39469,12601,75.8,14269,37801,27.403,32,52038,0.061,53.088673,57.583809,65.878052,65.859421,53.307903,53.164577,54.564449,0.921937,0.805863,0.806091,0.995887,0.998572,0.972954,0,0.000000041872,0.0000000250047,4.95509E-10,8.20528E-12,8.20528E-12,8.20528E-12,28.376127,1.870892,0.00000901083
kineticBatchReactor_1,20600,2052,2052,1,r,1,0,10.038986,1,460,13684,6916,66.427,20216,384,98.136,20046,554,97.311,19.58032,21.557377,24.54896,22.811775,21.416288,21.45936,22.145887,0.908289,0.797603,0.858343,0.914272,0.912437,0.884152,0,0.0000000371227,9.95308E-16,7.46112E-12,0.0000000371119,0.0000000371119,0.0000000371119,12.069152,1.622344,0.00000628027
extr1b_A_34,11404,2836,2836,0,r,1,0,4.021157,1,10,10698,706,93.809,10386,1018,91.073,10243,1161,89.819,12.773504,14.505696,15.903872,15.254816,14.689472,14.665024,15.317984,0.880585,0.803169,0.837342,0.869569,0.871018,0.833889,0,0.0000000198971,9.35671E-11,7.35785E-12,0.0000000062176,0.0000000062176,0.0000000062176,9.413248,1.356971,0.00000548051
scrs8-2c_A_3,1895,476,907,0,r,1,0,3.981092,1,15,523,1372,27.599,198,1697,10.449,12,1883,0.633,3.252736,3.814848,3.879776,3.249536,3.27936,3.266368,3.272928,0.852652,0.838382,1.000985,0.991881,0.995827,0.993831,0,0.0000000322618,0.00000000191073,2.52501E-10,4.4659E-10,4.4659E-10,4.4659E-10,3.732416,0.871483,0.00000834967
orsreg_1,14133,2205,2205,0,r,1,0,6.409524,4,7,0,14133,0,8400,5733,59.435,0,14133,0,9.758912,10.55968,10.09232,12.223296,9.653184,9.753408,9.92512,0.924167,0.966964,0.798386,1.010953,1.000564,0.983254,0,0.0000000447607,0,2.95952E-10,0,0,0,7.652768,1.275213,0.00000734829
adder_dcop_05,11097,1813,1813,0,r,1,0,6.120794,1,1310,11077,20,99.82,7541,3556,67.955,3466,7631,31.234,19.415552,22.959135,23.456768,23.334593,22.541824,19.662144,23.714432,0.845657,0.827716,0.83205,0.861312,0.987459,0.818723,0,0.0000000349641,0.00000000576426,9.2274E-11,0.0000000189192,0.0000000189192,0.0000000189192,15.700256,1.236639,0.00000445154
adder_dcop_59,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.412191,22.963776,24.56064,23.211489,22.475649,19.699871,23.61808,0.84534,0.790378,0.836318,0.863699,0.985397,0.821921,0,0.0000000243672,0.00000000183502,6.80761E-12,0.0000000211857,0.0000000211857,0.0000000211857,14.65984,1.324175,0.00000345401
bcsstk02,4356,66,66,1,r,1,0,66,66,66,3174,1182,72.865,3472,884,79.706,0,4356,0,3.808416,4.331136,4.325312,4.319008,3.881952,3.833856,3.860544,0.879311,0.880495,0.88178,0.981057,0.993364,0.986497,0,0.0000000439773,1.00372E-11,6.22288E-11,0,0,0,3.754944,1.01424,0.0000137656
lp_agg2,4740,516,758,0,r,1,0,9.186047,2,49,3516,1224,74.177,3294,1446,69.494,3639,1101,76.772,6.543872,7.19376,7.693856,7.541984,7.13296,7.121376,7.313184,0.909659,0.850532,0.867659,0.917413,0.918906,0.894805,0,0.0000000338823,3.50145E-10,5.69559E-11,4.32406E-10,4.32406E-10,4.32406E-10,5.251168,1.246175,0.00000584875
adder_dcop_02,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,6115,5131,54.375,1892,9354,16.824,19.391104,22.982368,24.319361,23.177664,22.307327,19.563295,23.301537,0.843738,0.797353,0.836629,0.869271,0.991198,0.832181,0,0.0000000279101,0.00000000238185,3.99017E-11,0.0000000233444,0.0000000233444,0.0000000233444,15.509472,1.250275,0.0000172381
ex10hs,57308,2548,2548,1,r,1,0,22.491366,4,50,26048,31260,45.453,27654,29654,48.255,14870,42438,25.948,51.856129,57.030113,61.255745,61.015713,53.826336,53.46077,54.771744,0.909276,0.846551,0.849882,0.963397,0.969985,0.946768,0,0.0000000405718,2.16436E-14,1.42374E-10,4.77303E-15,5.55112E-15,4.42373E-16,27.848801,1.86206,0.00000755148
olm1000,3996,1000,1000,0,r,1,0,3.996,2,6,1000,2996,25.025,1000,2996,25.025,1000,2996,25.025,3.839168,4.60688,4.743424,4.716864,3.854592,3.844704,4.821312,0.833355,0.809366,0.813924,0.995999,0.99856,0.796291,0,0.00000003792,3.0509E-13,3.0509E-13,3.0509E-13,3.0509E-13,3.0509E-13,4.258368,0.901559,0.00000733046
iprob,9000,3001,3001,0,r,1,0,2.999,2,3000,2036,6964,22.622,6884,2116,76.489,6000,3000,66.667,52.750881,65.745506,58.976673,62.147617,67.312836,55.730335,64.91523,0.80235,0.894436,0.8488,0.783667,0.946538,0.812612,0,0.0000000170473,2.6657E-12,1.01342E-10,0.0000000115986,0.0000000115986,0.0000000115986,42.798687,1.232535,0.0000107476
adder_dcop_24,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7646,3600,67.989,2757,8489,24.515,19.419872,22.963488,23.92256,23.189089,22.465569,19.613983,23.587711,0.845685,0.811781,0.837457,0.864428,0.990103,0.823305,0,0.0000000266458,0.00000000188059,7.53227E-12,0.0000000252451,0.0000000252451,0.0000000252451,15.567872,1.247433,0.00000759469
west0655,2854,655,655,0,r,1,0,4.357252,1,12,1287,1567,45.095,2753,101,96.461,2770,84,97.057,4.546688,4.962368,5.175776,5.328032,5.34496,5.19888,5.329888,0.916234,0.878455,0.853352,0.85065,0.874551,0.853055,0,0.0000000217279,1.48643E-12,1.83086E-11,0.00000000257467,0.00000000257467,0.00000000257467,4.30496,1.056151,0.00000603871
lp_scsd1,2388,77,760,0,r,1,0,31.012987,20,50,1848,540,77.387,0,2388,0,0,2388,0,3.771136,3.833792,3.858144,3.798592,3.816512,3.801216,3.813792,0.983657,0.977448,0.992772,0.988111,0.992087,0.988815,0,0.0000000400368,0.0000000375984,0,0,0,0,3.53184,1.067754,0.0000104787
S20PI_n1,2547,1028,1028,0,r,1,1,2.477626,0,8,503,2044,19.749,476,2071,18.689,30,2517,1.178,3.74144,3.839776,5.083776,4.319488,3.813152,3.76464,3.867392,0.97439,0.735957,0.866177,0.981194,0.993837,0.967432,0,0.0000000274475,0.00000000282113,1.17877E-10,0.00000000165123,0.00000000165123,0.00000000165123,3.816,0.980461,0.00000590938
cdde4,4681,961,961,0,r,1,0,4.870968,3,5,1860,2821,39.735,0,4681,0,0,4681,0,5.369312,5.838848,7.557344,5.593984,5.382336,5.355488,5.412352,0.919584,0.710476,0.959837,0.99758,1.002581,0.992048,0,0.0000000376785,0.00000000436747,0,0,0,0,3.857728,1.391833,0.00000779485
Maragal_3,18391,1690,860,0,r,1,8,10.882249,0,468,15911,2480,86.515,5121,13270,27.845,330,18061,1.794,17.859808,20.675232,23.033024,20.711967,17.944,17.776447,18.744831,0.863826,0.7754,0.862294,0.995308,1.004689,0.952786,0,0.0000000419715,0.0000000303561,9.00565E-10,0.00000000409601,0.00000000409601,0.00000000409601,11.251872,1.587274,0.00000764347
adder_dcop_44,11245,1813,1813,0,r,1,0,6.202427,1,1310,11227,18,99.84,7857,3388,69.871,3308,7937,29.418,19.420576,23.016159,23.481024,23.198463,22.483295,19.67824,23.632511,0.84378,0.827075,0.837149,0.863778,0.986906,0.821774,0,0.0000000259342,0.00000000219601,5.77728E-12,0.0000000256932,0.0000000256932,0.0000000256932,15.642368,1.241537,0.00000296613
adder_dcop_03,11148,1813,1813,0,r,1,0,6.148924,1,1310,11128,20,99.821,6811,4337,61.096,1942,9206,17.42,19.432224,22.999872,24.564096,23.17584,22.323616,19.621023,23.323263,0.844884,0.791082,0.838469,0.870478,0.990378,0.833169,0,0.0000000258768,0.00000000129149,3.94404E-11,0.0000000100318,0.0000000100318,0.0000000100318,14.681152,1.323617,0.00000786204
cz2548,25674,2548,2548,0,r,1,0,10.076138,1,27,496,25178,1.932,10765,14909,41.93,1,25673,0.004,24.983711,28.315359,27.191456,27.318848,24.836224,24.793217,25.588703,0.882338,0.918807,0.914523,1.005938,1.007683,0.976357,0,0.0000000374504,2.95594E-13,5.20973E-10,2.53317E-15,2.53317E-15,2.53317E-15,14.854976,1.681841,0.00000779066
adder_dcop_69,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.405376,23.007233,24.311232,23.208609,22.493631,19.704609,23.602848,0.843447,0.798206,0.836128,0.862705,0.984814,0.822162,0,0.0000000230918,0.00000000312863,5.67109E-12,0.0000000229805,0.0000000229805,0.0000000229805,15.542272,1.248555,0.00000366257
Plants_10NN,21930,1600,1600,1,r,1,0,13.70625,10,36,21930,0,100,68,21862,0.31,0,21930,0,16.518944,18.553921,19.166431,17.246241,16.509665,16.454016,16.797119,0.890321,0.861869,0.957829,1.000562,1.003946,0.983439,0,0.0000000440333,0.0000000440333,9.04373E-11,0,0,0,10.210688,1.617809,0.00000793917
extr1b_A_02,10965,2836,2836,0,r,1,0,3.866361,1,9,3764,7201,34.327,10280,685,93.753,9776,1189,89.156,7.42128,8.85296,10.557056,9.503872,8.912672,8.866816,9.970176,0.838282,0.702969,0.780869,0.832666,0.836972,0.744348,0,0.0000000516071,2.02773E-13,1.18911E-11,5.65203E-10,5.65203E-10,5.65203E-10,5.501312,1.349002,0.00000496219
zenios,27191,2873,2873,1,r,1,0,9.464323,1,47,27187,4,99.985,25955,1236,95.454,23062,4129,84.815,27.848064,31.57456,33.023201,32.94669,31.385887,31.338367,32.694626,0.881978,0.843288,0.845246,0.88728,0.888625,0.851763,0,0.0000000406792,0.0000000387425,1.09459E-11,0.0000000140997,0.0000000140997,0.0000000140997,16.25984,1.71269,0.00000654103
685_bus,3249,685,685,1,r,1,0,4.743066,2,13,78,3171,2.401,851,2398,26.193,257,2992,7.91,4.613344,5.014496,5.462272,5.189248,4.734176,4.59808,4.981536,0.920002,0.844583,0.88902,0.974477,1.00332,0.926089,0,0.000000034347,4.87515E-12,1.7695E-10,1.78635E-10,1.78635E-10,1.78635E-10,4.598016,1.003334,0.00000521708
662_bus,2474,662,662,1,r,1,0,3.73716,2,10,14,2460,0.566,527,1947,21.302,319,2155,12.894,3.164448,3.754336,4.47584,3.547936,3.314784,3.295712,3.560704,0.842878,0.707006,0.891912,0.954647,0.960171,0.888714,0,0.0000000425929,2.57179E-11,4.67216E-10,5.22846E-10,5.22846E-10,5.22846E-10,2.764416,1.144708,0.00000576126
filter2D_B,503,1668,1,0,r,1,1165,0.301559,0,1,503,0,100,0,503,0,503,0,100,2.771264,2.814848,3.33824,2.793984,2.287392,2.26704,2.844672,0.984516,0.830157,0.991868,1.211539,1.222415,0.974195,0,0.0000000388214,0.0000000388214,0,0.0000000388214,0.0000000388214,0.0000000388214,3.29568,0.840878,0.00000367367
extr1b_A_05,10965,2836,2836,0,r,1,0,3.866361,1,9,3790,7175,34.565,10280,685,93.753,9776,1189,89.156,7.429472,8.913888,10.129696,9.500544,8.917568,8.779136,9.99904,0.833472,0.733435,0.782005,0.833128,0.846265,0.743019,0,0.0000000450556,1.95119E-13,1.42401E-11,0.00000000135398,0.00000000135398,0.00000000135398,6.28912,1.181321,0.00000537271
gen4,107103,1537,4298,0,r,1,0,69.683149,30,3073,100958,6145,94.263,15358,91745,14.339,0,107103,0,57.184513,57.724289,61.104351,61.61245,60.333118,60.646366,60.273441,0.990649,0.93585,0.928132,0.947813,0.942917,0.948751,0,0.0000000346722,0.0000000331756,5.33131E-10,0,0,0,27.859167,2.052628,0.0000122085
Chebyshev2,18447,2053,2053,0,r,1,0,8.985387,3,2053,18378,69,99.626,18335,112,99.393,18314,133,99.279,19.856895,23.116287,24.185184,23.654337,22.569664,22.388033,22.850847,0.859,0.821036,0.839461,0.879805,0.886942,0.868979,0,0.00000000710931,4.89979E-12,1.79017E-12,2.32336E-12,2.32336E-12,2.32336E-12,12.225984,1.624155,0.00000736863
bcsstk26,30336,1922,1922,1,r,1,0,15.783559,3,33,5674,24662,18.704,22622,7714,74.571,8755,21581,28.86,19.923136,22.923456,22.999296,24.281887,21.291712,21.222015,22.843489,0.869116,0.86625,0.820494,0.935723,0.938796,0.872158,0,0.0000000495999,1.62626E-14,2.01997E-10,3.19327E-10,3.19327E-10,3.19327E-10,12.05344,1.6529,0.000007012
