matrix,target,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr,adaptive-rt
adder_dcop_59,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.412191,22.963776,24.56064,23.211489,22.475649,19.699871,23.61808,0.84534,0.790378,0.836318,0.863699,0.985397,0.821921,0,2.43672e-08,1.83502e-09,6.80761e-12,2.11857e-08,2.11857e-08,2.11857e-08,14.65984,1.324175,3.45401e-06,177.717
bcsstk02,3,4356,66,66,1,r,1,0,66.0,66,66,3174,1182,72.865,3472,884,79.706,0,4356,0.0,3.808416,4.331136,4.325312,4.319008,3.881952,3.833856,3.860544,0.879311,0.880495,0.88178,0.981057,0.993364,0.986497,0,4.39773e-08,1.00372e-11,6.22288e-11,0.0,0.0,0.0,3.754944,1.01424,1.37656e-05,47.0514
lp_agg2,3,4740,516,758,0,r,1,0,9.186047,2,49,3516,1224,74.177,3294,1446,69.494,3639,1101,76.772,6.543872,7.19376,7.693856,7.541984,7.13296,7.121376,7.313184,0.909659,0.850532,0.867659,0.917413,0.918906,0.894805,0,3.38823e-08,3.50145e-10,5.69559e-11,4.32406e-10,4.32406e-10,4.32406e-10,5.251168,1.246175,5.84875e-06,43.3671
adder_dcop_02,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,6115,5131,54.375,1892,9354,16.824,19.391104,22.982368,24.319361,23.177664,22.307327,19.563295,23.301537,0.843738,0.797353,0.836629,0.869271,0.991198,0.832181,0,2.79101e-08,2.38185e-09,3.99017e-11,2.33444e-08,2.33444e-08,2.33444e-08,15.509472,1.250275,1.72381e-05,181.248
ex10hs,3,57308,2548,2548,1,r,1,0,22.491366,4,50,26048,31260,45.453,27654,29654,48.255,14870,42438,25.948,51.856129,57.030113,61.255745,61.015713,53.826336,53.46077,54.771744,0.909276,0.846551,0.849882,0.963397,0.969985,0.946768,0,4.05718e-08,2.16436e-14,1.42374e-10,4.77303e-15,5.55112e-15,4.42373e-16,27.848801,1.86206,7.55148e-06,59.5276
olm1000,3,3996,1000,1000,0,r,1,0,3.996,2,6,1000,2996,25.025,1000,2996,25.025,1000,2996,25.025,3.839168,4.60688,4.743424,4.716864,3.854592,3.844704,4.821312,0.833355,0.809366,0.813924,0.995999,0.99856,0.796291,0,3.792e-08,3.0509e-13,3.0509e-13,3.0509e-13,3.0509e-13,3.0509e-13,4.258368,0.901559,7.33046e-06,36.2483
iprob,3,9000,3001,3001,0,r,1,0,2.999,2,3000,2036,6964,22.622,6884,2116,76.489,6000,3000,66.667,52.750881,65.745506,58.976673,62.147617,67.312836,55.730335,64.91523,0.80235,0.894436,0.8488,0.783667,0.946538,0.812612,0,1.70473e-08,2.6657e-12,1.01342e-10,1.15986e-08,1.15986e-08,1.15986e-08,42.798687,1.232535,1.07476e-05,349.415
adder_dcop_24,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7646,3600,67.989,2757,8489,24.515,19.419872,22.963488,23.92256,23.189089,22.465569,19.613983,23.587711,0.845685,0.811781,0.837457,0.864428,0.990103,0.823305,0,2.66458e-08,1.88059e-09,7.53227e-12,2.52451e-08,2.52451e-08,2.52451e-08,15.567872,1.247433,7.59469e-06,193.577
west0655,0,2854,655,655,0,r,1,0,4.357252,1,12,1287,1567,45.095,2753,101,96.461,2770,84,97.057,4.546688,4.962368,5.175776,5.328032,5.34496,5.19888,5.329888,0.916234,0.878455,0.853352,0.85065,0.874551,0.853055,0,2.17279e-08,1.48643e-12,1.83086e-11,2.57467e-09,2.57467e-09,2.57467e-09,4.30496,1.056151,6.03871e-06,37.5197
lp_scsd1,1,2388,77,760,0,r,1,0,31.012987,20,50,1848,540,77.387,0,2388,0.0,0,2388,0.0,3.771136,3.833792,3.858144,3.798592,3.816512,3.801216,3.813792,0.983657,0.977448,0.992772,0.988111,0.992087,0.988815,0,4.00368e-08,3.75984e-08,0.0,0.0,0.0,0.0,3.53184,1.067754,1.04787e-05,42.3175
s20pi_n1,3,2547,1028,1028,0,r,1,1,2.477626,0,8,503,2044,19.749,476,2071,18.689,30,2517,1.178,3.74144,3.839776,5.083776,4.319488,3.813152,3.76464,3.867392,0.97439,0.735957,0.866177,0.981194,0.993837,0.967432,0,2.74475e-08,2.82113e-09,1.17877e-10,1.65123e-09,1.65123e-09,1.65123e-09,3.816,0.980461,5.90938e-06,37.2437
cdde4,3,4681,961,961,0,r,1,0,4.870968,3,5,1860,2821,39.735,0,4681,0.0,0,4681,0.0,5.369312,5.838848,7.557344,5.593984,5.382336,5.355488,5.412352,0.919584,0.710476,0.959837,0.99758,1.002581,0.992048,0,3.76785e-08,4.36747e-09,0.0,0.0,0.0,0.0,3.857728,1.391833,7.79485e-06,37.3806
maragal_3,3,18391,1690,860,0,r,1,8,10.882249,0,468,15911,2480,86.515,5121,13270,27.845,330,18061,1.794,17.859808,20.675232,23.033024,20.711967,17.944,17.776447,18.744831,0.863826,0.7754,0.862294,0.995308,1.004689,0.952786,0,4.19715e-08,3.03561e-08,9.00565e-10,4.09601e-09,4.09601e-09,4.09601e-09,11.251872,1.587274,7.64347e-06,96.9411
adder_dcop_44,3,11245,1813,1813,0,r,1,0,6.202427,1,1310,11227,18,99.84,7857,3388,69.871,3308,7937,29.418,19.420576,23.016159,23.481024,23.198463,22.483295,19.67824,23.632511,0.84378,0.827075,0.837149,0.863778,0.986906,0.821774,0,2.59342e-08,2.19601e-09,5.77728e-12,2.56932e-08,2.56932e-08,2.56932e-08,15.642368,1.241537,2.96613e-06,181.93
adder_dcop_03,3,11148,1813,1813,0,r,1,0,6.148924,1,1310,11128,20,99.821,6811,4337,61.096,1942,9206,17.42,19.432224,22.999872,24.564096,23.17584,22.323616,19.621023,23.323263,0.844884,0.791082,0.838469,0.870478,0.990378,0.833169,0,2.58768e-08,1.29149e-09,3.94404e-11,1.00318e-08,1.00318e-08,1.00318e-08,14.681152,1.323617,7.86204e-06,192.077
cz2548,3,25674,2548,2548,0,r,1,0,10.076138,1,27,496,25178,1.932,10765,14909,41.93,1,25673,0.004,24.983711,28.315359,27.191456,27.318848,24.836224,24.793217,25.588703,0.882338,0.918807,0.914523,1.005938,1.007683,0.976357,0,3.74504e-08,2.95594e-13,5.20973e-10,2.53317e-15,2.53317e-15,2.53317e-15,14.854976,1.681841,7.79066e-06,59.2492
adder_dcop_69,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.405376,23.007233,24.311232,23.208609,22.493631,19.704609,23.602848,0.843447,0.798206,0.836128,0.862705,0.984814,0.822162,0,2.30918e-08,3.12863e-09,5.67109e-12,2.29805e-08,2.29805e-08,2.29805e-08,15.542272,1.248555,3.66257e-06,176.302
plants_10nn,3,21930,1600,1600,1,r,1,0,13.70625,10,36,21930,0,100.0,68,21862,0.31,0,21930,0.0,16.518944,18.553921,19.166431,17.246241,16.509665,16.454016,16.797119,0.890321,0.861869,0.957829,1.000562,1.003946,0.983439,0,4.40333e-08,4.40333e-08,9.04373e-11,0.0,0.0,0.0,10.210688,1.617809,7.93917e-06,47.4758
extr1b_a_02,3,10965,2836,2836,0,r,1,0,3.866361,1,9,3764,7201,34.327,10280,685,93.753,9776,1189,89.156,7.42128,8.85296,10.557056,9.503872,8.912672,8.866816,9.970176,0.838282,0.702969,0.780869,0.832666,0.836972,0.744348,0,5.16071e-08,2.02773e-13,1.18911e-11,5.65203e-10,5.65203e-10,5.65203e-10,5.501312,1.349002,4.96219e-06,46.4213
zenios,3,27191,2873,2873,1,r,1,0,9.464323,1,47,27187,4,99.985,25955,1236,95.454,23062,4129,84.815,27.848064,31.57456,33.023201,32.94669,31.385887,31.338367,32.694626,0.881978,0.843288,0.845246,0.88728,0.888625,0.851763,0,4.06792e-08,3.87425e-08,1.09459e-11,1.40997e-08,1.40997e-08,1.40997e-08,16.25984,1.71269,6.54103e-06,107.27
685_bus,3,3249,685,685,1,r,1,0,4.743066,2,13,78,3171,2.401,851,2398,26.193,257,2992,7.91,4.613344,5.014496,5.462272,5.189248,4.734176,4.59808,4.981536,0.920002,0.844583,0.88902,0.974477,1.00332,0.926089,0,3.4347e-08,4.87515e-12,1.7695e-10,1.78635e-10,1.78635e-10,1.78635e-10,4.598016,1.003334,5.21708e-06,37.558
662_bus,3,2474,662,662,1,r,1,0,3.73716,2,10,14,2460,0.566,527,1947,21.302,319,2155,12.894,3.164448,3.754336,4.47584,3.547936,3.314784,3.295712,3.560704,0.842878,0.707006,0.891912,0.954647,0.960171,0.888714,0,4.25929e-08,2.57179e-11,4.67216e-10,5.22846e-10,5.22846e-10,5.22846e-10,2.764416,1.144708,5.76126e-06,35.6955
filter2d_b,3,503,1668,1,0,r,1,1165,0.301559,0,1,503,0,100.0,0,503,0.0,503,0,100.0,2.771264,2.814848,3.33824,2.793984,2.287392,2.26704,2.844672,0.984516,0.830157,0.991868,1.211539,1.222415,0.974195,0,3.88214e-08,3.88214e-08,0.0,3.88214e-08,3.88214e-08,3.88214e-08,3.29568,0.840878,3.67367e-06,35.7277
extr1b_a_05,3,10965,2836,2836,0,r,1,0,3.866361,1,9,3790,7175,34.565,10280,685,93.753,9776,1189,89.156,7.429472,8.913888,10.129696,9.500544,8.917568,8.779136,9.99904,0.833472,0.733435,0.782005,0.833128,0.846265,0.743019,0,4.50556e-08,1.95119e-13,1.42401e-11,1.35398e-09,1.35398e-09,1.35398e-09,6.28912,1.181321,5.37271e-06,47.4274
gen4,4,107103,1537,4298,0,r,1,0,69.683149,30,3073,100958,6145,94.263,15358,91745,14.339,0,107103,0.0,57.184513,57.724289,61.104351,61.61245,60.333118,60.646366,60.273441,0.990649,0.93585,0.928132,0.947813,0.942917,0.948751,0,3.46722e-08,3.31756e-08,5.33131e-10,0.0,0.0,0.0,27.859167,2.052628,1.22085e-05,480.133
chebyshev2,3,18447,2053,2053,0,r,1,0,8.985387,3,2053,18378,69,99.626,18335,112,99.393,18314,133,99.279,19.856895,23.116287,24.185184,23.654337,22.569664,22.388033,22.850847,0.859,0.821036,0.839461,0.879805,0.886942,0.868979,0,7.10931e-09,4.89979e-12,1.79017e-12,2.32336e-12,2.32336e-12,2.32336e-12,12.225984,1.624155,7.36863e-06,254.927
bcsstk26,3,30336,1922,1922,1,r,1,0,15.783559,3,33,5674,24662,18.704,22622,7714,74.571,8755,21581,28.86,19.923136,22.923456,22.999296,24.281887,21.291712,21.222015,22.843489,0.869116,0.86625,0.820494,0.935723,0.938796,0.872158,0,4.95999e-08,1.62626e-14,2.01997e-10,3.19327e-10,3.19327e-10,3.19327e-10,12.05344,1.6529,7.012e-06,54.6669
cavity15,2,76367,2597,2597,0,r,1,0,29.405853,1,62,65437,10930,85.688,33399,42968,43.735,12373,63994,16.202,56.630978,64.544067,65.883682,62.659039,57.882526,57.883808,61.130878,0.8774,0.85956,0.903796,0.978378,0.978356,0.926389,0,4.4582e-08,6.28049e-09,3.7086e-10,8.98916e-10,8.98916e-10,8.98916e-10,31.004831,1.826521,8.98125e-06,123.256
c-20,3,22685,2921,2921,1,r,1,0,7.766176,2,158,15969,6716,70.395,22646,39,99.828,22685,0,100.0,15.035232,17.479712,19.571873,18.059744,17.620928,17.560064,17.827423,0.860153,0.768206,0.832527,0.85326,0.856217,0.843377,0,5.03291e-09,8.77404e-14,8.64917e-13,5.03291e-09,5.03291e-09,5.03291e-09,10.12096,1.485554,3.83605e-07,58.0288
lp_gfrd_pnc,3,2445,616,1160,0,r,1,0,3.969156,1,12,0,2445,0.0,1738,707,71.084,1394,1051,57.014,3.24016,3.359776,3.845056,3.379232,3.338624,3.28288,3.66192,0.964398,0.842682,0.958845,0.970508,0.986987,0.884825,0,5.02726e-08,0.0,4.48595e-11,1.11707e-08,1.11707e-08,1.11707e-08,3.410752,0.949984,6.1357e-06,35.9369
epb0,3,7764,1794,1794,0,r,1,0,4.327759,2,11,7764,0,100.0,2297,5467,29.585,1891,5873,24.356,8.80512,9.846976,11.06656,9.767616,8.933792,8.9304,9.164448,0.894195,0.795651,0.901461,0.985597,0.985972,0.960791,0,4.45649e-08,4.45649e-08,7.71334e-10,1.27934e-09,1.27934e-09,1.27934e-09,5.89568,1.493487,6.35341e-06,39.6915
bcsstm11,2,1473,1473,1473,1,r,1,0,1.0,1,1,1373,100,93.211,230,1243,15.614,1473,0,100.0,2.776416,2.849376,3.273088,3.142016,2.964352,2.977376,2.968192,0.974394,0.848256,0.883642,0.936601,0.932504,0.93539,0,3.98916e-08,2.2734e-09,4.21584e-10,3.98916e-08,3.98916e-08,3.98916e-08,3.332416,0.833154,3.56054e-06,34.0876
scrs8-2c,2,7367,1820,3499,0,r,1,0,4.047802,1,15,2059,5308,27.949,774,6593,10.506,12,7355,0.163,8.757824,9.805664,11.067552,9.793376,8.82048,8.825888,8.934112,0.893139,0.791306,0.89426,0.992896,0.992288,0.980268,0,3.60614e-08,1.36546e-09,1.94218e-10,1.23706e-10,1.23706e-10,1.23706e-10,6.971264,1.256275,6.45276e-06,46.5965
lpi_gran,3,20111,2658,2525,0,r,1,54,7.566215,0,86,2904,17207,14.44,11865,8246,58.998,10624,9487,52.827,13.031744,15.085952,16.003328,16.800768,14.155872,14.092864,16.194592,0.863833,0.814315,0.775664,0.920589,0.924705,0.804697,0,4.38148e-08,1.90671e-10,6.26218e-10,4.84702e-09,4.84702e-09,4.84702e-09,9.232096,1.411569,8.50647e-06,55.9583
watt_1,3,11360,1856,1856,0,r,1,0,6.12069,1,7,11232,128,98.873,11232,128,98.873,11360,0,100.0,8.365408,9.228256,9.489152,9.449632,9.247744,9.096896,9.404672,0.906499,0.881576,0.885263,0.904589,0.919589,0.889495,0,2.65576e-08,5.06557e-14,5.06557e-14,2.65576e-08,2.65576e-08,2.65576e-08,6.734752,1.242126,3.51251e-06,40.6666
west0989,3,3537,989,989,0,r,1,0,3.57634,1,12,1262,2275,35.68,3294,243,93.13,3260,277,92.169,3.948288,4.363392,4.620512,4.744928,4.64448,4.37872,4.814688,0.904867,0.854513,0.832107,0.850103,0.901699,0.820051,0,4.02437e-08,4.38623e-13,3.91889e-11,4.44704e-09,4.44704e-09,4.44704e-09,4.189888,0.942337,5.72749e-06,37.9441
wang1,2,19093,2903,2903,0,r,1,0,6.576989,4,7,19061,32,99.832,3908,15185,20.468,0,19093,0.0,12.104928,13.145888,13.77536,15.179424,12.012448,12.028928,12.430272,0.920815,0.878738,0.797456,1.007699,1.006318,0.973826,0,4.05859e-08,3.40306e-08,5.0407e-10,0.0,0.0,0.0,9.144448,1.323746,6.79943e-06,45.7638
s20pi_n_e,1,1063,1182,1182,1,r,1,119,0.899323,0,1,1063,0,100.0,601,462,56.538,1063,0,100.0,2.6024,2.764672,3.74896,2.758368,2.78,2.761152,2.761472,0.941305,0.694166,0.943456,0.936115,0.942505,0.942396,0,2.88896e-08,2.88896e-08,1.77201e-10,2.88896e-08,2.88896e-08,2.88896e-08,3.203552,0.812348,2.40744e-06,34.4999
adder_dcop_58,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7875,3371,70.025,3340,7906,29.699,19.398016,22.957409,24.291712,23.196768,22.437153,19.701729,23.607584,0.844957,0.798545,0.836238,0.864549,0.984584,0.821686,0,3.45452e-08,1.64771e-09,4.1428e-12,3.06489e-08,3.06489e-08,3.06489e-08,15.554272,1.247118,6.66099e-06,183.82
watt_2,3,11550,1856,1856,0,r,1,0,6.22306,1,128,11360,190,98.355,11360,190,98.355,11424,126,98.909,8.444064,9.291904,10.3544,9.487072,9.411552,9.333344,9.417152,0.908755,0.815505,0.89006,0.897202,0.90472,0.896669,0,2.61673e-08,4.1638e-14,4.1638e-14,1.8009e-08,1.8009e-08,1.8009e-08,6.816512,1.238766,3.96105e-06,54.5281
adder_dcop_17,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7736,3510,68.789,3181,8065,28.286,19.385471,22.985855,23.49456,23.24288,22.516895,19.670591,23.606016,0.843365,0.825105,0.834039,0.86093,0.985505,0.821209,0,2.59913e-08,8.62197e-09,1.84731e-11,2.45722e-08,2.45722e-08,2.45722e-08,15.568096,1.245205,1.35128e-05,181.281
qh1484,0,6110,1484,1484,0,r,1,0,4.117251,2,13,80,6030,1.309,6060,50,99.182,6054,56,99.083,7.337792,7.973152,7.870976,8.323904,8.09456,7.926208,8.257568,0.920313,0.932259,0.881532,0.906509,0.925763,0.888614,0,6.64214e-08,2.20638e-23,1.15694e-11,5.13524e-10,5.13524e-10,5.13524e-10,6.24704,1.174603,7.36962e-06,37.5027
stat96v5,3,233921,2307,75779,0,r,1,2,101.396186,0,103,174592,59329,74.637,14600,219321,6.241,1,233920,0.0,80.416801,85.614014,89.323196,86.374847,81.892479,80.743134,80.940323,0.939295,0.90029,0.931021,0.98198,0.995958,0.993532,0,4.5504e-08,2.46854e-08,4.57325e-10,2.52361e-10,2.52361e-10,2.52361e-10,47.350464,1.698332,9.74479e-06,255.84
west2021,3,7353,2021,2021,0,r,1,0,3.638298,1,12,3089,4264,42.01,6842,511,93.05,6772,581,92.098,5.899776,6.865824,8.237248,7.447904,6.988928,6.836032,7.316192,0.859296,0.716231,0.792139,0.84416,0.863041,0.8064,0,3.78099e-08,7.77255e-13,4.90308e-11,5.35433e-09,5.35433e-09,5.35433e-09,5.246592,1.124497,4.8696e-06,41.9979
small_a_08,3,3374,711,1432,0,r,1,0,4.745429,2,21,1492,1882,44.221,2851,523,84.499,2135,1239,63.278,4.801504,5.299808,6.714336,5.543904,5.044,4.941504,5.472288,0.905977,0.715112,0.866087,0.951924,0.971669,0.877422,0,3.90616e-08,4.37254e-11,1.65083e-10,3.83249e-08,3.83249e-08,3.83249e-08,3.531872,1.359479,5.9986e-06,40.9864
s20pi_n,3,2881,1182,1182,0,r,1,0,2.437394,1,12,501,2380,17.39,474,2407,16.453,23,2858,0.798,3.8864,4.265888,5.430784,4.362688,3.930656,3.8664,3.985792,0.911041,0.715624,0.890827,0.988741,1.005173,0.975063,0,3.43701e-08,3.00811e-09,2.14575e-11,1.11634e-09,1.11634e-09,1.11634e-09,4.209664,0.923209,4.7734e-06,34.9138
plddb_a_02,2,10763,3069,5049,0,r,1,0,3.507006,1,9,2475,8288,22.995,2475,8288,22.995,1107,9656,10.285,7.887264,9.75728,12.032768,10.938048,7.84864,7.862208,9.518592,0.808347,0.655482,0.721085,1.004921,1.003187,0.828617,0,4.00438e-08,9.6356e-11,9.6356e-11,3.22332e-10,3.22332e-10,3.22332e-10,6.76032,1.1667,6.00469e-06,48.1282
lpi_cplex1,0,10947,3005,5224,0,r,1,0,3.642928,2,720,1500,9447,13.702,8447,2500,77.163,8947,2000,81.73,15.977472,19.596577,16.491968,19.916544,19.306593,19.286016,19.599327,0.81532,0.968803,0.802221,0.827566,0.828449,0.815205,0,3.38002e-08,2.13759e-11,5.66991e-10,2.16909e-08,2.16909e-08,2.16909e-08,13.321024,1.199418,6.81908e-06,115.373
pores_3,2,3474,532,532,0,r,1,0,6.530075,2,9,1305,2169,37.565,2416,1058,69.545,2087,1387,60.075,4.050144,4.383232,5.16496,4.569344,4.158304,4.321152,4.783456,0.924009,0.784158,0.886373,0.973989,0.937283,0.846698,0,5.17317e-08,3.74865e-13,3.0518e-10,5.01036e-09,5.01036e-09,5.01036e-09,4.022592,1.006849,6.52316e-06,36.3491
m40pi_n,2,5341,2182,2182,0,r,1,0,2.447754,1,12,961,4380,17.993,934,4407,17.487,23,5318,0.431,5.338272,5.628576,6.54992,6.356,5.408928,5.412896,5.50832,0.948423,0.815013,0.839879,0.986937,0.986214,0.969129,0,2.15324e-08,1.4494e-09,4.10257e-11,9.95933e-10,9.95933e-10,9.95933e-10,5.075072,1.051861,7.0974e-06,36.7293
s40pi_n1,3,5007,2028,2028,0,r,1,1,2.468935,0,8,963,4044,19.233,936,4071,18.694,30,4977,0.599,5.196512,5.478688,6.828064,6.324576,5.26832,5.183072,5.394656,0.948496,0.761052,0.821638,0.98637,1.002593,0.96327,0,2.71479e-08,4.51431e-09,1.13888e-10,5.21179e-09,5.21179e-09,5.21179e-09,4.95808,1.04809,5.5742e-06,36.5212
fs_680_3,0,2646,680,680,0,r,1,0,3.891176,1,8,179,2467,6.765,2383,263,90.06,2065,581,78.042,3.24528,3.304512,3.356096,3.376928,3.82256,3.77248,3.80064,0.982075,0.966981,0.961015,0.848981,0.860251,0.853877,0,3.06409e-08,6.6519899999999996e-21,3.49266e-11,2.6054e-11,2.6054e-11,2.6054e-11,3.395264,0.955826,5.34848e-06,37.8707
extr1b_a_22,3,9053,2836,2836,0,r,1,0,3.192172,1,10,3511,5542,38.783,8564,489,94.598,8398,655,92.765,7.268736,8.41296,10.317376,8.557984,8.2456,8.024768,9.037216,0.863993,0.704514,0.849351,0.881529,0.905788,0.804311,0,3.71867e-08,1.95996e-12,5.98704e-11,2.31985e-09,2.31985e-09,2.31985e-09,6.232928,1.166183,7.93802e-06,46.846
plddb,3,10839,3069,5049,0,r,1,0,3.531769,1,9,2475,8364,22.834,2475,8364,22.834,1107,9732,10.213,7.944704,9.836288,11.705792,10.957984,7.878368,7.857024,9.528224,0.807693,0.678699,0.725015,1.00842,1.011159,0.833807,0,3.89967e-08,8.77787e-11,8.77787e-11,2.99045e-10,2.99045e-10,2.99045e-10,5.85392,1.35716,6.92865e-06,49.6746
t2dal_e,3,4257,4257,4257,1,r,1,0,1.0,1,1,4257,0,100.0,2203,2054,51.75,4257,0,100.0,4.365792,4.83328,4.868608,5.334592,4.86016,4.823776,4.858688,0.903277,0.896723,0.818393,0.898282,0.905057,0.898554,0,4.15802e-08,4.15802e-08,3.24237e-10,4.15802e-08,4.15802e-08,4.15802e-08,4.71456,0.926023,3.50747e-06,33.3634
t2dal_e,3,4257,4257,4257,1,r,1,0,1.0,1,1,4257,0,100.0,2203,2054,51.75,4257,0,100.0,4.353504,4.666528,4.885216,5.342912,4.863232,4.8432,4.863808,0.932921,0.891159,0.814819,0.895187,0.89889,0.895081,0,3.99701e-08,3.99701e-08,3.43249e-10,3.99701e-08,3.99701e-08,3.99701e-08,4.795712,0.907791,3.55818e-06,33.3634
t2dal_e,3,4257,4257,4257,1,r,1,0,1.0,1,1,4257,0,100.0,2203,2054,51.75,4257,0,100.0,4.365792,4.83328,4.868608,5.334592,4.86016,4.823776,4.858688,0.903277,0.896723,0.818393,0.898282,0.905057,0.898554,0,4.15802e-08,4.15802e-08,3.24237e-10,4.15802e-08,4.15802e-08,4.15802e-08,4.71456,0.926023,3.50747e-06,43.743
t2dal_e,3,4257,4257,4257,1,r,1,0,1.0,1,1,4257,0,100.0,2203,2054,51.75,4257,0,100.0,4.353504,4.666528,4.885216,5.342912,4.863232,4.8432,4.863808,0.932921,0.891159,0.814819,0.895187,0.89889,0.895081,0,3.99701e-08,3.99701e-08,3.43249e-10,3.99701e-08,3.99701e-08,3.99701e-08,4.795712,0.907791,3.55818e-06,43.743
qiulp,3,4492,1192,1900,0,r,1,0,3.768456,3,199,312,4180,6.946,0,4492,0.0,0,4492,0.0,6.61712,7.66848,6.781184,6.69968,7.4112,6.645408,7.40512,0.862898,0.975806,0.987677,0.892854,0.995743,0.893587,0,5.31207e-08,2.59441e-09,0.0,0.0,0.0,0.0,6.293632,1.051399,6.10004e-06,57.5535
misknowledgemap,3,57022,2427,2427,1,r,1,0,23.49485,1,80,57020,2,99.996,0,57022,0.0,19,57003,0.033,50.452927,55.945503,59.006046,52.421055,50.704288,50.431999,51.756542,0.901823,0.855047,0.962455,0.995043,1.000415,0.974813,0,4.43011e-08,4.42996e-08,0.0,8.1763e-10,8.1763e-10,8.1763e-10,27.054464,1.864865,9.29244e-06,65.9662
adder_dcop_22,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7809,3437,69.438,3218,8028,28.615,19.396416,22.981119,23.480513,23.188768,22.459295,19.712736,23.565376,0.844015,0.826064,0.836457,0.863625,0.983954,0.82309,0,2.75115e-08,2.00141e-09,9.76656e-12,2.60784e-08,2.60784e-08,2.60784e-08,15.517792,1.249947,5.12126e-06,182.801
small_a_07,2,3319,710,1433,0,r,1,0,4.674648,2,21,1438,1881,43.326,2790,529,84.061,2054,1265,61.886,4.78896,5.051392,6.082432,5.654336,4.964736,4.980736,5.498496,0.948048,0.787343,0.846954,0.964595,0.961496,0.870958,0,4.29201e-08,4.49399e-11,1.45405e-10,4.16785e-08,4.16785e-08,4.16785e-08,4.511424,1.061518,5.95374e-06,40.3203
extr1b_a_36,3,9053,2836,2836,0,r,1,0,3.192172,1,10,3513,5540,38.805,8564,489,94.598,8397,656,92.754,7.11392,8.4016,10.551072,8.575872,8.297504,8.01776,9.022592,0.846734,0.674237,0.829527,0.857357,0.88727,0.788456,0,5.00056e-08,2.28322e-12,6.87513e-11,2.26297e-09,2.26297e-09,2.26297e-09,5.353888,1.328739,7.47079e-06,44.7483
ex36,3,53843,3079,3079,0,r,1,0,17.487171,6,37,40112,13731,74.498,30670,23173,56.962,8736,45107,16.225,60.870945,66.323235,74.418816,71.372803,62.10368,61.857536,63.350178,0.917792,0.817951,0.852859,0.98015,0.984051,0.960865,0,4.54796e-08,7.31631e-10,2.7101e-10,7.98955e-11,7.98955e-11,7.98955e-11,32.453823,1.875617,8.06507e-06,86.0719
adder_dcop_64,3,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.412031,22.984129,24.286848,23.190657,22.466463,19.70528,23.650208,0.844584,0.799282,0.837063,0.864045,0.985118,0.820797,0,2.01337e-08,2.71957e-09,2.73028e-12,1.6583e-08,1.6583e-08,1.6583e-08,15.546016,1.248682,4.0334e-06,184.903
dataset12mfeatfactors_10nn,3,27442,2000,2000,1,r,1,0,13.721,10,40,27430,12,99.956,2,27440,0.0069999999999999,0,27442,0.0,20.144096,22.837952,23.677025,20.874399,20.125696,20.097408,20.624384,0.882045,0.850787,0.965014,1.000914,1.002323,0.976713,0,4.07821e-08,4.0497e-08,1.48441e-11,0.0,0.0,0.0,12.37376,1.627969,8.76369e-06,50.2024
reorientation_2,3,17910,1544,1544,1,r,1,0,11.599741,1,1448,13509,4401,75.427,17753,157,99.123,17910,0,100.0,18.16448,21.707584,23.10832,22.394337,21.464767,21.330015,21.721537,0.83678,0.786058,0.811119,0.846246,0.851592,0.836243,0,1.01011e-08,1.77819e-15,1.3077e-12,1.01011e-08,1.01011e-08,1.01011e-08,11.40832,1.592213,2.96737e-06,131.684
plddb_a_08,3,10769,3069,5049,0,r,1,0,3.508961,1,9,2475,8294,22.983,2475,8294,22.983,1107,9662,10.28,7.885952,9.768288,10.975968,10.957344,7.86624,7.861792,9.524928,0.807301,0.718474,0.719696,1.002506,1.003073,0.827928,0,3.7386e-08,1.0087e-10,1.0087e-10,3.39619e-10,3.39619e-10,3.39619e-10,6.736096,1.170701,6.25941e-06,57.3844
